CAS,smiles
888216-25-9,Cn1ccc(c12)cc(cc2)-n3c(=O)[nH]nc3-c4cc(C(C)C)c(O)cc4O
888478-45-3,c1c(F)ccc(c12)nc(OC)c(n2)NC(=O)N3CCN(CC3)c4cc(OC)cc(c4)OC
88847-89-6,O=c1[nH]c(N)nc(c12)n(c(=O)[nH]2)[C@H]3C[C@H](O)[C@H](O3)CO
88889-14-9,C1CCCCC1[C@H](C2)CN([C@@H]2C(=O)[O-])C(=O)C[P@](=O)(O[C@@H](C(C)C)OC(=O)CC)CCCCc3ccccc3
88901-44-4,C1C[C@H](O)C(C)(C)C(=CC2)[C@@H]1[C@@](C)([C@@H]2[C@@]34C)[C@H](O)C[C@]3(C)[C@H](CC4)[C@H](C)CC[C@H](C(C)(O)C)O[C@@H]5O[C@@H]([C@@H](O)[C@H](O)[C@H]5O)CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O
88901-45-5,CC(O)(C)[C@H](O)CC[C@@H](C)[C@@H](CC1)[C@@](C)(C[C@H]2O)[C@@]1(C)[C@@H]([C@@]23C)CC=C4[C@H]3CC[C@@H](C4(C)C)O[C@@H]5O[C@@H]([C@@H](O)[C@H](O)[C@H]5O)CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O
88-99-3,[O-]C(=O)c1ccccc1C([O-])=O
890087-21-5,Clc1ccc(cc1Cl)Nc(n2)c(c3c(c24)cccc4)nc([nH]3)C5CCCCC5
89-00-9,O=C([O-])c1ncccc1C([O-])=O
890128-81-1,c1ccc(C(F)(F)F)cc1NC(=O)c(ccc2)c(c23)ccc(c3)Oc4ncnc(c4)CO
890129-26-7,C1CN(C)CC[NH+]1Cc(c(C(F)(F)F)c2)ccc2NC(=O)c3cccc(c34)cc(cc4)Oc5ncnc(c5)NC(=O)C
890-38-0,O=c1[nH]cnc(c12)n(cn2)[C@@H]3O[C@H](CO)[C@@H](O)C3
890402-73-0,CN(C)c(cc1)ccc1C(=O)On(nn2)c(c23)cccc3
890405-51-3,c1cccc([N+]([O-])=O)c1OC[C@@H](OC2=O)C[C@@H]2Cc3ccccc3
890655-80-8,O=c1[n-]c(=S)n(c(c12)cc[nH]2)CCOC(C)C
890842-28-1,C1CCCC1c2cc(ccc2C(=O)[O-])-c(c[nH]3)c(c34)cc(cn4)-c5ccccc5
890888-12-7,CCCN(CCC)c1ncnc(c12)n(nc2)-c3ccc(C)c(C)c3
891025-25-5,c1cc(C)ccc1C(=O)Nc(no2)c(c23)cccc3
891494-63-6,C1CC[NH2+]C[C@@H]1c(n2)c(Br)c(N)n(c23)ncc3-c4cn(C)nc4
891494-64-7,C1CC[NH2+]C[C@H]1c(n2)c(Br)c(N)n(c23)ncc3-c4cn(C)nc4
892128-60-8,FC1(F)[C@H](O)[C@@H](CO)O[C@H]1n2c(=O)nc(cc2)NC(=O)C(CCC)CCC
892243-35-5,O=C([O-])c1cccc(c1)Nc2cc(N3CCCCCC3)c4noc(c4c25)c6c(C5=O)cccc6
89226-75-5,[O-][N+](=O)c(c1)cccc1[C@H]2C(C(=O)OC)=C(C)NC(C)=C2C(=O)OCCN3CC[NH+](CC3)C(c4ccccc4)c5ccccc5
89-25-8,Cc(c1)nn(c1O)-c2ccccc2
892686-59-8,C1CCCc(c12)nn(c2[O-])-c(n3)sc(c34)cccc4
892711-75-0,CC(C)Oc(cc1)ccc1C(=O)Nc2cccc(c23)ccc(n3)C
893075-58-6,C1CCCc(c12)c(C(=O)N)c(s2)NC(=O)COCc3noc(c3)-c4cccs4
89318-88-7,c1cc(O)ccc1C[C@@H](C([O-])=O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC([O-])=O)NC(=O)[C@H](CCCC[NH3+])NC(=O)[C@@H]([NH3+])CCCNC(N)=[NH2+]
893449-38-2,O=C1[N-]C(=S)SC\1=C\c2cc(Br)ccc2OCc3ccccc3Br
89391-50-4,O=C1NC(=O)NC12c3c(ccc(F)c3)c4c2cc(F)cc4
89396-94-1,O=C([O-])[C@@H]1CN(C)C(=O)N1C(=O)[C@H](C)N[C@H](C(=O)OCC)CCc2ccccc2
893990-34-6,s1cc(C)nc1NC(=O)CSc2nnc(cc2)-c3ccccc3
894002-50-7,Cc1ccccc1CSc2nnc(cc2)-c3ncccc3
89412-79-3,C1C(C)(C)CC[C@](C([O-])=O)(CC2)[C@@H]1C([C@@]23C)=CC[C@H]4[C@@]3(C)CC[C@@H]5[C@]4(C)CC[C@@H](C5(C)C)O[C@@H]6OC[C@H](O)[C@H](O)[C@H]6O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O
894187-61-2,c1ncccc1CNC(=O)c2ccc(cc2)-c3nc(c(o3)C)CS(=O)(=O)c4ccc(C)cc4
89464-63-1,COC(=O)CNC(=O)C(=O)OC
894-71-3,C[NH2+]CCC=C1c(cccc2)c2CCc(c13)cccc3
894804-07-0,N#Cc1c(OCC)nc(cc1N)NC(=O)Cc2c(OC)ccc(c2)OC
895542-09-3,O=C([O-])c1ccc(cc1)-c2ccc(OCCO)c(c2)-c3ccc(c(c3)C(C)(C)C)N4CCCC4
89-57-6,Oc1c(C([O-])=O)cc(N)cc1
896466-04-9,C1CC1NC(=O)Nc2c[nH]nc2-c([nH]3)nc(c34)cc(cc4)CN5CCOCC5
896720-20-0,Fc1cc(Cl)c(cc1)Nc2nc(c(C)cn2)-c3c[nH]c(c3)C(=O)N[C@H](CO)c4cccc(Cl)c4
89705-21-5,OC[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O1)n(cn2)c(c23)ncnc3NCCc4ccc(N)cc4
897326-30-6,c1cc(F)ccc1NC(=O)Nc2ccc(Cl)c([N+]([O-])=O)c2
89-74-7,CC(=O)c1ccc(C)cc1C
897657-95-3,n1cccnc1NCc2ccc(cc2)CNc3ncccn3
897732-93-3,CC(C)OC(=O)N1CCC(CC1)Oc2c(OC)c(ncn2)Nc3ccc(S(=O)(=O)C)nc3C
89778-27-8,c1ccccc1C(\CCCl)=C(c2ccccc2)/c3ccc(cc3)OCC[NH+](C)C
89-78-1,C[C@H]1C[C@@H](O)[C@H](C(C)C)CC1
89786-04-9,C1C(=O)N([C@@H]12)[C@@H](C(=O)[O-])[C@@](C)(S2(=O)=O)Cn3nncc3
89796-99-6,[O-]C(=O)COC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl
898044-15-0,c1csc(c12)c(nc(n2)C)Nc(n[nH]3)c(c34)CN(C4(C)C)C(=O)N[C@H](C[NH+](C)C)c5ccccc5
898230-59-6,C1COCCN1C[C@@H](O)Cn2c([N+]([O-])=O)cnc2C
89-82-7,O=C1C(=C(C)C)CC[C@@H](C)C1
898280-07-4,C1CC1c(c2)[nH]nc2Nc(cc3N(CC4)CC[NH+]4C)[nH+]c(n3)NCc5cc(no5)C(C)C
89-84-9,CC(=O)c1ccc(O)cc1O
898563-00-3,c1cnccc1-c(cn2CC(F)(F)F)c(n2)-c3ccc(cc3)OCc(n4)ccc(c45)cccc5
89-86-1,O=C([O-])c1ccc(O)cc1O
898800-26-5,c1ccccc1C(S2(=O)=O)=C(C(=O)N2C(C)(C)C)Nc3ccc(cc3)N4CCCCC4
899713-86-1,Clc1ccc(C(F)(F)F)cc1NC(=O)C[NH+]2CCN(CC2)C(=O)c3ccco3
899805-25-5,O[C@H]1CC[C@@H](CC1)Nc(nc2)nc(c23)n([C@@H]4COCC4)c(n3)Nc5c(F)cc(F)cc5F
899821-23-9,N#Cc1ccc(c(C)c1Cl)N([C@H]23)[C@H](CC3)C[C@@](C2)(O)C
900185-02-6,Cc1ccccc1-n(c(=O)c(c23)c(C)ccc3)c(n2)Cn(c(c45)ncnc5N)nc4-c6cc(O)ccc6
900305-37-5,COc1ccccc1C(=O)Nc(c(c2)N3CCCC3)cc(c24)n(C)c(=O)n4C
900308-51-2,Cc1ccc(Cl)cc1NC(=O)C(=O)CC(=O)c2ccc(F)cc2
90038-01-0,Cc1c(C)c(ccc1)Cc2cnc[nH]2
900515-16-4,O=C1[N-]C(=O)/C(S1)=C/c2ccc(o2)-c3ccc(F)cc3O
90098-04-7,c1cc(Cl)ccc1C(=O)N[C@@H](C([O-])=O)Cc2cc(=O)[nH]c(c23)cccc3
901398-68-3,C1COCCN1c(o2)cc(=O)c(c23)cc(C)cc3[C@@H](C)Nc4ccccc4
901751-47-1,c1ccccc1CCNC(=O)CSCc2c(C)oc(n2)-c3ccc(CC)cc3
90-19-7,COc(c1)cc(O)c(c12)c(=O)c(O)c(o2)-c3ccc(O)c(O)c3
902156-99-4,CS(=O)(=O)N1CCC(CC1)NC(=O)c2c(cn[nH]2)NC(=O)c3c(Cl)cccc3Cl
90-24-4,CC(=O)c1c(OC)cc(OC)cc1O
902688-24-8,Brc(s1)ccc1S(=O)(=O)n2nccc2
90-33-5,Cc1cc(=O)oc(c12)cc(O)cc2
90357-06-5,Fc1ccc(cc1)S(=O)(=O)C[C@](O)(C)C(=O)Nc2ccc(C#N)c(C(F)(F)F)c2
903580-39-2,C1C[NH2+]CCN1c(ccc2S(=O)(=O)C)cc2N[C@H](C)c3cc(Cl)cc(OC)c3OC
90363-40-9,COc(c1)cc(OC)c(c12)c(=O)cc(o2)-c3ccc(O)c(O)c3
903895-98-7,c1cc(Cl)ccc1NC(=O)Nc2c(C(C)C)n(C)n(c2=O)-c3ccccc3
90-39-1,C1CCC[N@H+]([C@H]12)C[C@H]3[C@H]4[N@@H+](C[C@@H]2C3)CCCC4
90458-75-6,O=S(=O)([O-])C[C@]12C(=O)/C([C@H](CC1)C2(C)C)=C\c3ccc(cc3)/C=C([C@H](CC4)C5(C)C)\C(=O)[C@@]45CS(=O)(=O)[O-]
90-45-9,c1cccc(c2N)c1[nH+]c(c23)cccc3
90-47-1,c1cccc(c2=O)c1oc(c23)cccc3
904763-27-5,O=C(N)C[C@@H](C(=O)N)NC(=O)[C@H](CS)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c[nH+]1)NC(=O)[C@H]2N(C(=O)C)CCC2
90-50-6,COc1c(OC)c(OC)cc(c1)/C=C/C([O-])=O
905281-76-7,O/N=C/1CCc(c12)cc(cc2)-c3cn(CCO)nc3-c4ccncc4
905586-69-8,Cc(c1)[nH]nc1Nc(c(F)cc2C#N)nc2N[C@@H](C)c3ccc(F)cc3
905854-02-6,c1cccc(c12)c(c[nH]2)[C@H](C(=O)NC3=O)[C@@H]3c(c4)c5cccc(c5n46)CCC6
905973-89-9,Fc1ccc(cc1[N+]([O-])=O)NC(=S)N[C@H](C(Cl)(Cl)Cl)NC(=O)C(c2ccccc2)c3ccccc3
905-99-7,[O-]C(=O)[C@]1(O)C[C@@H](O)[C@H]([C@H](O)C1)OC(=O)/C=C/c2cc(O)c(O)cc2
906-33-2,O=C([O-])[C@]1(O)C[C@H]([C@@H](O)[C@H](O)C1)OC(=O)/C=C/c2ccc(O)c(O)c2
90-64-2,[O-]C(=O)[C@H](O)c1ccccc1
906669-07-6,Oc1ccc(c(O)c1)-c2n[nH]c(=O)n2-c3ccc(C)cc3
90729-43-4,CC(C)(C)c(cc1)ccc1C(=O)CCC[N@@H+]2CC[C@@H](CC2)OC(c3ccccc3)c4ccccc4
907952-06-1,c1ccccc1COc(cc2)ccc2C[C@H](C([O-])=O)NC(=O)/C=C/c3ccc(cc3)-c4ccc(Cl)cc4
908007-17-0,[N-]=[N+]=NCCCNC(=O)CCCC[C@H](SC1)[C@H]([C@H]12)NC(=O)N2
90-80-2,O=C1[C@H](O)[C@@H](O)[C@H](O)[C@H](O1)CO
908-54-3,[NH2+]=C(N)c1ccc(cc1)/N=N/Nc2ccc(C(N)=[NH2+])cc2
908601-49-0,C[C@@H](C1)[NH2+][C@H](C)CN1c(c(c2)OC)cc(c23)N(CC3)C(=O)c4ccc(cc4)-c5ccc(cc5C)-c6noc(n6)C
909089-13-0,c1[nH+]ccn1CCCNC(=O)c2noc(c2)-c3ccco3
909561-15-5,O=C(N)C[NH+]1CCN(CC1)c2ccc(cc2)Nc(nc3)nc(c34)n(cc4)Cc5cc(F)cc(F)c5
91000-69-0,NC(=[NH2+])NCCC[C@@H](C([O-])=O)NC(=O)OCC1c(cccc2)c2c(c13)cccc3
910232-84-7,c1cc(C(C)(C)C)ccc1C(=O)Nc2cccc(c2C)-c3nc(c(=O)n(c3)C)Nc4ccc(cc4)C(=O)N5CCOCC5
91037-65-9,OC[C@@H](C([O-])=O)NC(=O)[C@H](CC([O-])=O)NC(=O)CNC(=O)[C@@H]([NH3+])CCCNC(N)=[NH2+]
910484-28-5,N#Cc1ccc(cc1)[C@@](C2CC2)(N(CC(F)(F)F)C(=O)N3)c(c34)cc(Cl)cc4
910484-32-1,N#Cc1ccc(cc1)[C@@](C2CC2)(N(CC(F)(F)F)C(=O)N3)c(c34)cc(Cl)cc4
910634-41-2,CC(C)(C)C(=O)NC(S1)=NN(C(=O)C(C)(C)C)[C@@]1(c2ccccc2)CNS(=O)(=O)CC[NH2+]CC
911115-16-7,Nc1ncc(cc1)C#Cc2cnn(c23)c(C(F)(F)F)cc(n3)-c4ccc(C(F)(F)F)cc4
911222-45-2,C1[NH2+]CCO[C@@H]1COc(cc2C)c(cc2Br)NC(=O)Nc3ncc(C)nc3
911417-87-3,CC(C)NC(=O)COc1cccc(c1)-c(nc(c23)cccc3)nc2Nc(c4)ccc(c45)[nH]nc5
91-16-7,COc1ccccc1OC
911714-45-9,O=C([O-])[C@]1(C)[NH+]=C(SC1)c2ccc(cc2O)OCCOCCOC
911715-90-7,CC(C)C[C@H](CO)Nc(c(c12)sc(n2)N)nc(n1)S[C@@H](C)c3ccccc3
912287-56-0,COc(c1)c(OC)ccc1C(\C#N)=C\c2ccc(s2)N3CCC(O)CC3
912288-64-3,COc(c1)c(OC)ccc1C(\C#N)=C\c2ccc(s2)N3CCC(CC3)OC(=O)C[NH+](CC)CC
912656-34-9,CCCCCN(C1=O)c(cccc2)c2[C@]13c4c(OC3)cc5c(c4)OCO5
912806-16-7,CCCNC(=O)c(c1)c(C)c(n12)c(ncn2)Nc3cc(ccc3C)C(=O)NC4CC4
91296-86-5,c1cc(F)ccc1-n2cc(C(=O)[O-])c(=O)c(c23)cc(F)c(c3)N4CC[NH+](C)CC4
91296-87-6,c1cc(F)ccc1-n2cc(C(=O)[O-])c(=O)c(c23)cc(F)c(c3)N4CC[NH2+]CC4
912999-49-6,Oc1cc(O)c(C(C)C)cc1C(=O)N(C2)Cc(c23)cc(cc3)C[NH+]4CCN(C)CC4
913064-47-8,Clc1cccc(c12)CN(C2=O)c3cccc(c3)C(=O)N(CC4)CCC45CCN(CC5)c6cc[nH+]cc6
913376-84-8,c1ccccc1-n(c2=O)n(CC(C)(O)C)c(C)c2C(=O)Nc3ccc(c(F)c3)Oc(ccn4)c(c45)ccc(c5)OC
91-33-8,O=S(=O)(N)c(c(Cl)c1)cc(c12)S(=O)(=O)N=C([N-]2)CSCc3ccccc3
913548-29-5,CC(=O)N(CC1)CCC1NC(=O)NC23C[C@@H]4C[C@H](C2)C[C@@H](C4)C3
91374-20-8,O=C(N1)Cc(c12)c(ccc2)CC[NH+](CCC)CCC
913822-46-5,c1csc(c12)c(ncn2)N(CC3)CCC3c(n4)scc4C(=O)/N=c(\[nH]5)[nH]c(c56)cc(cc6)C(=O)c7ccccc7
91396-88-2,c1cnccc1C(=O)NNc2ccccc2
91-40-7,O=C([O-])c1ccccc1Nc2ccccc2
91421-42-0,CC[C@@]1(O)C(=O)OCc(c12)c(=O)n3c(c2)c4c(C3)cc5c(n4)cccc5[N+]([O-])=O
91421-43-1,CC[C@@]1(O)C(=O)OCc(c12)c(=O)n3c(c2)c4c(C3)cc5c(n4)cccc5N
914361-45-8,N#Cc1ccc(cc1)-c2csc(n2)[C@H](C)[C@@](OCOP([O-])([O-])=O)(c3ccc(F)cc3F)Cn4ncnc4
914382-60-8,C1CCCC1OC(=O)[C@H](c2ccccc2)NCc3ccc(cc3)NC(=O)CCCCCCC(=O)NO
914453-95-5,NC(=O)CNC(=O)[C@H](CCC[NH3+])NC(=O)[C@@H]1CCCN1C(=O)[C@@H]2CSSCCC(=O)N[C@H](Cc3ccc(cc3)OCC)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H]([C@H](O)C)C(=O)N[C@H](C(=O)N2)CC(=O)N
914471-09-3,Nc1nonc1\C(=N\O)Nc2ccc(F)c(Cl)c2
914638-30-5,Nc1nonc1/C(=N\O)Nc2cc(Br)c(F)cc2
914913-88-5,C[C@H](O)c(cc1)cc(c(o2)=O)c1c(c23)cc(OC)c(c3)OCc4ccc(cc4)OC
915087-33-1,CNC(=O)c(cc1)c(F)cc1N2C(=S)N(C(=O)C2(C)C)c3ccc(C#N)c(C(F)(F)F)c3
915191-42-3,CCOc1c(nccc2)c2c(OCC)c(c13)C(=O)N(C3)c4c(C)cc(cc4)CS(=O)(=O)[N-]C(=O)Cc5ccccc5OC
915303-09-2,C1COCC[NH+]1CCCn(c2=O)c(c3c(c24)cc(OC)c(c4)OC)c5c(C3=O)cc6c(c5)OCO6
91531-30-5,c1ccccc1CC(=O)N[C@H]2CCC(=O)NC2=O
91-53-2,CC(C)(N1)C=C(C)c(c12)cc(cc2)OCC
915363-56-3,Clc(c1)c(F)ccc1Nc2c(C#N)cnc(c23)c(Cl)cc(c3)NCc4cn(nn4)[C@@H]5CC[N@H+](CC5)CC
915365-57-0,Clc(c1)c(F)ccc1Nc2c(C#N)cnc(c23)c(Cl)cc(c3)NCc4cn(nn4)CC[NH+]5CCCCCC5
915412-67-8,[nH]1ccc(c12)c(ccc2)-c(c3)cc(cc3NS(=O)(=O)C)C(=O)c4cc(OC)ncc4
91-56-5,O=C(N1)C(=O)c(c12)cccc2
915-67-3,c1cc(S(=O)(=O)[O-])cc(c12)cc(S(=O)(=O)[O-])c(O)c2/N=N/c3ccc(S(=O)(=O)[O-])c(c34)cccc4
915720-21-7,CC(C)Oc1cc([nH]n1)Nc2nc(ncc2Cl)N[C@@H](C)c3ncc(F)cc3
915759-45-4,C1C[NH2+]CCC1NS(=O)(=O)c2cc(ccc2C(F)(F)F)S(=O)(=O)c3ccccc3
915792-03-9,C[C@H](O1)[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O[C@H]([C@H]2COC(=O)C)[C@H](O)[C@@H](O)[C@@H](O2)OC[C@@H]3[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O3)OC(=O)[C@@]45[C@@H](CC(C)(C)CC4)C=6[C@@](C)(CC5)[C@@]7(C)[C@H](CC6)[C@]8(C)[C@@H](CC7)C(C)(C)[C@H](CC8)O[C@H]9[C@@H]([C@@H](O)[C@@H](O)CO9)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
91599-74-5,[O-][N+](=O)c(c1)cccc1[C@H]2C(=C(C)NC(C)=C2C(=O)OC)C(=O)O[C@H]3C[N@H+](CCC3)Cc4ccccc4
916141-36-1,c1cccc(c12)n(C)c(n2)SCC(=O)N(CCC3)[C@@H]3C(=O)Nc4ccccc4-c5ccccc5
916151-99-0,Fc(c1)ccc(c12)[nH]c(C)c2-c(n3)[nH]c(c34)c5c(nccc5)c6c4cccn6
916170-19-9,c1cccc(c12)c(=O)[nH]nc2[C@@H](NC(=O)c3ccccc3)C(=O)N/N=C(\C)c4cccc(Br)c4
916210-98-5,Clc1nccc(c1)C[NH3+]
916232-21-8,Fc1ccccc1-c2ccc(o2)/C=C3\C(Cc4ccccc4)=NN(C3=O)c5ccc(C([O-])=O)cc5
91-64-5,c1cc(=O)oc(c12)cccc2
916489-36-6,COC(=O)C[C@@H]1N=C(c(c(C)c(s2)C)c2n(c13)c(nn3)C)c4ccc(Cl)cc4
916493-82-8,c1cc(Cl)ccc1C(c(c23)c(C)c(s2)C([O-])=O)=N[C@@H](CC(=O)OC)c4n3c(nn4)C
916603-07-1,[NH3+]Cc(cc1)ccc1Nc(ncc2F)nc2Nc3ccccc3
916918-84-8,c1cc(C)ccc1C(=O)Oc2ccc(cc2)[C@@H](C[NH+](C)C)C3(O)CCCCC3
917111-44-5,c1ccncc1[C@H](CCC)Nc2c(C)cnc(n2)-c3ccc(c(c3)OC)NC(=O)NCC
917-23-7,c1ccccc1-c(c23)c4ccc([nH]4)c(-c5ccccc5)c6ccc([nH+]6)c(-c7ccccc7)c8ccc([nH]8)c(c([nH+]3)cc2)-c9ccccc9
917389-32-3,COc1ccc(C(F)(F)F)cc1N([C@@H](CC([O-])=O)c(c23)cccc2F)C(N3)=[N+]4CCN(CC4)c5cccc(c5)OC
917393-39-6,CC(=O)N(C)c1cc(ccc1F)-c(ccn2)n(c23)ncc3C(=O)c4cccs4
91757-46-9,c1cccc(c12)nc(c(n2)C)NNc3ccccc3
917837-54-8,c1cc(Cl)ccc1NC(=O)/C(c2cc(C)no2)=C/Nc3ccc(Cl)cc3
917879-39-1,C1OCCO[C@@H]1CN(C)S(=O)(=O)Nc(cc2)cc(c23)c(=O)c4c(cc3)ncc(c4)-c5cn(C)nc5
917910-45-3,[O-]c1ccc([nH+]c1)-c2noc(n2)CC(C)(C)C(=O)NC3=C(C([O-])=O)CCCC3
91809-66-4,CN(C)c(c1)ccc(c12)c(c3c(o2)cc(cc3)=[N+](C)C)-c4ccc(C([O-])=O)cc4C([O-])=O
91832-40-5,O=C([O-])C1=C(C=C)CS[C@@H](N12)[C@@H](C2=O)NC(=O)/C(=N\O)c3csc(n3)N
918348-67-1,Clc1ccccc1C(C)(C)c(n2)n(cc2C(O)(C)C)-c3ccc(cc3)-c4cccc(c4)S(=O)(=O)C
918407-35-9,C1CC1CNC(=O)c(nc2C(=O)[O-])ccc2-c3cc(OC)c(C=C)cc3C(=O)Nc4ccc(C(N)=[NH2+])cc4
918504-65-1,CCCS(=O)(=O)Nc(ccc1F)c(F)c1C(=O)c(c[nH]2)c(c23)cc(cn3)-c4ccc(Cl)cc4
918505-61-0,CC(C)S(=O)(=O)[N-]c1ccc(F)c(c1F)C(=O)c(c[nH]2)c(c23)cc(cn3)-c4cccnc4
918505-84-7,CCCS(=O)(=O)Nc1ccc(F)c(c1F)C(=O)c(c[nH]2)c(c23)cc(Cl)cn3
918633-87-1,BrCCNP(=O)(NCCBr)OCc1cnc([N+]([O-])=O)n1C
919091-63-7,[O-][N+](=O)c(cc1)ccc1\C=C(\C2=O)CNCC\2=C/c3ccc([N+]([O-])=O)cc3
91917-65-6,CCOC(=O)c1ncn(c12)c3c(C(=O)N(C2)C)cc(cc3)N=[N+]=[N-]
919351-41-0,CCOC(=O)c(c1C)cc(C#N)c(n1)N2CCC(CC2)C(=O)[N-]S(=O)(=O)Cc3ccccc3
919486-40-1,Clc(c1)c(O)ccc1CCNc(ncc2C(=O)N)nc2NCc3ccccc3
91978-69-7,O=S(=O)([O-])Oc1ccc(C)cc1
920022-47-5,C[NH+](C)CCn1cc(c(c12)ccc(Cl)c2)C(=O)N(CC3)CCC34c5c(CO4)cccc5
920113-03-7,Clc1ccccc1-c(o2)cc(=O)c(c23)c(O)cc(O)c3[C@@H]4CC[N@H+](C)[C@H]4CO
920509-32-6,N#Cc1nn(c(=O)[n-]c1=O)-c2cc(Cl)c(c(Cl)c2)Oc3cc(C(C)C)c(=O)[nH]n3
920650-00-6,c1cccn1-c(c2)cccc2C(=O)Nc3ccc(OC)c(c3)S(=O)(=O)N4CCOCC4
92077-78-6,C1CC[C@@H](C(=O)[O-])N(N12)C(=O)[C@H](CCC2)N[C@H](C(=O)OCC)CCc3ccccc3
921-01-7,[O-]C(=O)[C@H]([NH3+])CS
92134-98-0,O=P([O-])([O-])OCN(C(=O)N1)C(=O)C1(c2ccccc2)c3ccccc3
921605-87-0,FC(F)(F)c1ccccc1OC2CCN(CC2)c3nnc(cc3)-c4nnc(s4)C
921-60-8,O=C[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO
92169-45-4,[NH3+]CCCC[C@H]([NH3+])C(=O)N[C@@H]([C@@H](C)CC)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@H](C([O-])=O)CC(C)C
922-32-7,O=C([O-])CN(C)C(=[NH2+])NP(=O)([O-])[O-]
92262-58-3,CCCC(CCC)C(=O)NCC(=O)N
923032-37-5,OC[C@@H](O)CC1(CC1)S(=O)(=O)Nc2c(c(F)c(F)cc2OC)Nc3c(F)cc(I)cc3
92-32-0,CN(C)c(c1)ccc(c12)cc3c([o+]2)cc(cc3)N(C)C
923287-50-7,Cc1[n+]([O-])c(Cl)c(c(C)c1Cl)-c2noc(n2)-c3cc([N+]([O-])=O)c([O-])c(O)c3
923359-38-0,O=c1[nH]ccc(c12)cc(cc2)OC3CC[NH2+]CC3
923-37-5,O=C([O-])C[C@H](C([O-])=O)NC(=O)N
92339-11-2,OC[C@@H](O)CNC(=O)c(c1I)c(I)c(C(=O)NC[C@H](O)CO)c(I)c1N(C(=O)C)CC(O)CN(C(=O)C)c2c(I)c(C(=O)NC[C@H](O)CO)c(I)c(c2I)C(=O)NC[C@H](O)CO
92-35-3,OCCc(c1C)sc([n+]12)Nc3c(C2)cnc(n3)C
923562-23-6,FC(F)(F)c1ccc(cc1)CNc2[nH+]cc(cc2)Cc(c[nH]3)c(c34)cc(Cl)cn4
923565-21-3,Fc(c1)cccc1NC(CC2)CCN2C(=O)Cc3ccc(cc3)CN4C[C@H](C)[NH2+]CC4
923604-59-5,CC(C)c(cs1)nc1-c(n2)cc(c(c23)ccc(OC)c3C)O[C@@H](C4)C[C@@H](C(=O)N5)[C@@H]4C(=O)N(C)CCCC/C=C/[C@H](C6)[C@]56C(=O)[N-]S(=O)(=O)C7CC7
923-61-5,CCCCCCCCCCCCCCCC(=O)O[C@@H](COP(=O)([O-])OCC[NH3+])COC(=O)CCCCCCCCCCCCCCC
923978-27-2,[O-]C(=O)C(C)(C)Oc1c(C)cc(cc1C)/C=C/C(=O)c2ccc(SC)cc2
923981-14-0,C1[NH2+]C[C@@H](C2)[C@]12c(c3)ccc(c34)cccc4
924-16-3,CCCCN(N=O)CCCC
924296-17-3,C=CCO/N=C/1c(cccc2)c2c(c13)nc(C#N)c(n3)C#N
924296-18-4,N#Cc(n1)c(C#N)nc(c12)/C(c3c2cccc3)=N/OCc4ccccc4
924296-19-5,N#Cc(n1)c(C#N)nc(c12)/C(=N/OCC)c3c2cccc3
92-43-3,O=C1NN(CC1)c2ccccc2
92439-20-8,c1cc(O)cc(c12)c(=O)cc(o2)-c3ccccc3O
924416-43-3,c1ccccc1C[N@@H+](CC2)CC[C@H]2NC(=O)COc3ccc(cc3)C(=O)c4ccccc4
924473-59-6,o1nc(C)cc1C(=O)Nc2cccc(c2)C(=O)Nc3cccc(C(F)(F)F)c3
924537-98-4,CCN(CC)S(=O)(=O)c1ccc(OC)c(c1)N2CCN(CC2)C(=O)c3ccc(F)cc3C(F)(F)F
924811-53-0,FC(F)(F)c1cc(F)ccc1C(=O)N2CCN(CC2)c3cc(ccc3OC)S(=O)(=O)N(C4)CCc(c45)cc(OC)c(c5)OC
92-48-8,c1cc(=O)oc(c12)ccc(c2)C
925069-34-7,CCc1c(C)sc(c1C(=O)N)NC(=S)[N-]C(=O)c2ccc(Cl)cc2
925206-65-1,BrCC(=O)N(C1)CC1([N+]([O-])=O)[N+]([O-])=O
92557-80-7,O=C1CCC(=O)N1OC(=O)c(cc2)cc(C(O3)=O)c2[C@@]34c5c(cc(O)cc5)Oc6c4ccc([O-])c6
